created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,possibly_sensitive,extended_entities.media,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,user.entities.url.urls
Tue Feb 24 01:04:46 +0000 2015,570026514923675648,570026514923675648,@united diverted and missed our connecting flight. Was just told that my bag is on it's way to MSY. If you only had people that cared,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",570026009770250240,570026009770250240,260907612,260907612,united,,,,,False,0,0,False,False,en,29796883,29796883,Traci Pensari,tpensari,,,,[],False,37,0,0,Wed Apr 08 19:28:18 +0000 2009,14,,,False,False,47,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2645382436/976911b3d90b4e946addf38a5597754a_normal.jpeg,https://pbs.twimg.com/profile_images/2645382436/976911b3d90b4e946addf38a5597754a_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Tue Feb 24 02:18:18 +0000 2015,570045020402626561,570045020402626561,"@united is horrible!! They lost our carseat and expect us to use a loner carseat, safety regulations say it's illegal to use a used car seat",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,1,1,False,False,en,96572771,96572771,nik,Nikki62878,,,,[],False,1,17,0,Sun Dec 13 15:54:01 +0000 2009,4,,,False,False,28,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/854325104926482437/YpDjWLDS_normal.jpg,https://pbs.twimg.com/profile_images/854325104926482437/YpDjWLDS_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Tue Feb 24 02:55:25 +0000 2015,570054360505323520,570054360505323520,"@united It's taken ~3 weeks for Cust Care to respond to Case #8477733, requesting a refund for wi-fi not working. Where can I get an update?",False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,51761638,51761638,Steve,real_steve_ward,,,,[],False,131,672,1,Sun Jun 28 15:55:25 +0000 2009,4497,,,True,False,2962,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/950465586722754566/wamMNDDe_normal.jpg,https://pbs.twimg.com/profile_images/950465586722754566/wamMNDDe_normal.jpg,https://pbs.twimg.com/profile_banners/51761638/1515443723,119999,FFFFFF,C0DFEC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,
Tue Feb 24 02:51:55 +0000 2015,570053482029277184,570053482029277184,@united  what is the real deal with the delay on flight UA 1032 from Denver to Vegas?,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,19945895,19945895,TheWellRoundedTree,stopz,"Massachusetts, USA","God, Family,Dogs, Hockey, Baseball, Funny, Business, Sunshine, Flower Smeller, Colon Cancer Fighter, PMC Rider, Glass so full it runneth over!",,[],False,163,1439,0,Tue Feb 03 01:08:18 +0000 2009,801,,,True,False,581,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/654599621054976000/toHmQlwY_normal.jpg,https://pbs.twimg.com/profile_images/654599621054976000/toHmQlwY_normal.jpg,https://pbs.twimg.com/profile_banners/19945895/1444903718,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Tue Feb 24 02:43:07 +0000 2015,570051265373171712,570051265373171712,@united lots of reports of system failures delaying flights over the last week. Currently sitting on the tarmac at OGG for over an hour.,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,260907612,260907612,united,,,,,False,0,1,False,False,en,461308673,461308673,Galen Guilbert,gguilber,,,,[],False,27,18,3,Wed Jan 11 17:27:35 +0000 2012,9,,,False,False,630,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,,,,,,,,,,,,,,,
Tue Feb 24 04:09:09 +0000 2015,570072918094442496,570072918094442496,@United I have no way of making phones calls... Need to handle via Twitter/email/web. Thank you!,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,77279145,77279145,Dave Engelsma,The5y5Adm1n,,Father.,,[],False,19,33,0,Fri Sep 25 18:35:48 +0000 2009,139,,,True,False,419,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/2900616661/79ea556e322e5858f84a7ffd8597f4af_normal.jpeg,https://pbs.twimg.com/profile_images/2900616661/79ea556e322e5858f84a7ffd8597f4af_normal.jpeg,https://pbs.twimg.com/profile_banners/77279145/1378911715,0084B4,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,
Tue Feb 24 02:00:55 +0000 2015,570040644451708930,570040644451708930,@united Thanks to Karen Salisbury at IAH for amazing customer service!  Found my daughter's bag lost on UA1516.  Made her day!,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,14037402,14037402,Chris King,Clking_sf,Silicon Valley,Dad/Cyclist/Marketing Guy,,[],False,147,128,6,Wed Feb 27 00:14:27 +0000 2008,99,,,False,False,164,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1601330972/clk_at_willards_2_normal.jpg,https://pbs.twimg.com/profile_images/1601330972/clk_at_willards_2_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Tue Feb 24 03:45:57 +0000 2015,570067079253991424,570067079253991424,@united Not encouraged that I'll have my CPAP tonight.,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",570052503607382017,570052503607382017,260907612,260907612,united,,,,,False,0,0,False,False,en,2231594922,2231594922,Dan Edwards,danmedwards,"Westerville, Ohio","Retired Marine MSgt, Dad, Self-proclaimed geek, IT Buyer for a QSR",,[],False,28,135,0,Thu Dec 05 14:57:02 +0000 2013,63,,,False,False,121,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/928981585503948800/sIoYev1z_normal.jpg,https://pbs.twimg.com/profile_images/928981585503948800/sIoYev1z_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Tue Feb 24 02:32:14 +0000 2015,570048528602374144,570048528602374144,@united My mom left her Kindle on flight 1544 today. Burgundy case with a light. Seat 27D. Did anyone find it?,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,26015743,26015743,Lauren Moore,thelaurenmoore,"Vancouver, British Columbia",Content strategist. I help brands find a voice.,https://t.co/z3rJNpsY2b,[],False,11033,6776,79,Mon Mar 23 14:57:35 +0000 2009,426,,,False,False,3685,,False,False,False,F4E3E7,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/704024738885083136/_MsT9uoP_normal.jpg,https://pbs.twimg.com/profile_images/704024738885083136/_MsT9uoP_normal.jpg,https://pbs.twimg.com/profile_banners/26015743/1443368630,7F7F7F,000000,FFFFFF,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/z3rJNpsY2b', 'expanded_url': 'http://thelaurenmoore.com', 'display_url': 'thelaurenmoore.com', 'indices': [0, 23]}]"
Tue Feb 24 04:16:53 +0000 2015,570074864708669440,570074864708669440,"@united tag numbers 0016 964012, 0016 964077, 0016 964078 - let's find these bags.",False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",570031376231239680,570031376231239680,260907612,260907612,united,,,,,False,0,0,False,False,en,14399086,14399086,michael salinger,michaelsalinger,"mentor, Ohio","globehopping educator, author, poet, cyclist and budding curmudgeon.",https://t.co/AlcawXpPjk,[],False,1084,530,48,Tue Apr 15 17:53:14 +0000 2008,2619,,,True,False,5725,,False,False,False,2D2D4D,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1143868527021084672/WQq-cmOc_normal.jpg,https://pbs.twimg.com/profile_images/1143868527021084672/WQq-cmOc_normal.jpg,https://pbs.twimg.com/profile_banners/14399086/1481723305,FF691F,FFFFFF,F5F5DC,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/AlcawXpPjk', 'expanded_url': 'http://www.outspokenlit.com', 'display_url': 'outspokenlit.com', 'indices': [0, 23]}]"
Tue Feb 24 02:06:15 +0000 2015,570041988986347521,570041988986347521,@united Dmed you. Thank you,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,45756215,45756215,MommyPR™,MommyPR,Global,Social Media Influencers:            Andrea@MommyPR.com,https://t.co/OiiXxwTWpz,[],False,30779,482,921,Tue Jun 09 03:44:36 +0000 2009,8,,,True,False,81091,,False,False,False,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,False,http://pbs.twimg.com/profile_images/692882724546170880/Sqapbz27_normal.png,https://pbs.twimg.com/profile_images/692882724546170880/Sqapbz27_normal.png,https://pbs.twimg.com/profile_banners/45756215/1454032524,088253,000000,E3E2DE,634047,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/OiiXxwTWpz', 'expanded_url': 'http://mommypr.com', 'display_url': 'mommypr.com', 'indices': [0, 23]}]"
Tue Feb 24 02:42:49 +0000 2015,570051191943483392,570051191943483392,"@united rebooting Chicago dispatch system, need @pivotalcf as I'm tired of sitting on planes",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,26629291,26629291,Sean Keery,Zgrinch,"iPhone: 39.201706,-106.854080",True school snowboarder/geek,,[],False,100,25,5,Wed Mar 25 23:43:28 +0000 2009,18,,,True,False,455,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/294463497/SANY0462_normal.JPG,https://pbs.twimg.com/profile_images/294463497/SANY0462_normal.JPG,https://pbs.twimg.com/profile_banners/26629291/1400175900,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Tue Feb 24 02:39:09 +0000 2015,570050268588597248,570050268588597248,@united can you tell me how to file a claim for clothing that had to be purchased?,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",570044273711816705,570044273711816705,260907612,260907612,united,,,,,False,0,0,False,False,en,45756215,45756215,MommyPR™,MommyPR,Global,Social Media Influencers:            Andrea@MommyPR.com,https://t.co/OiiXxwTWpz,[],False,30779,482,921,Tue Jun 09 03:44:36 +0000 2009,8,,,True,False,81091,,False,False,False,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,False,http://pbs.twimg.com/profile_images/692882724546170880/Sqapbz27_normal.png,https://pbs.twimg.com/profile_images/692882724546170880/Sqapbz27_normal.png,https://pbs.twimg.com/profile_banners/45756215/1454032524,088253,000000,E3E2DE,634047,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/OiiXxwTWpz', 'expanded_url': 'http://mommypr.com', 'display_url': 'mommypr.com', 'indices': [0, 23]}]"
Tue Feb 24 02:15:57 +0000 2015,570044428678778880,570044428678778880,Need more info on that! @united: @momsgoodeats We have great amenity kits. PJ's not included. We status match AA. ^KP”,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",569946860175142912,569946860175142912,260907612,260907612,united,,,,,False,0,0,False,False,en,1018778209,1018778209,LifeDoneWell,momsgoodeats,#NYC #Omaha,"Savoring bites of food, travel, and wine for a life done well. Influencer of travelers. Cooking whole/organic/local food. #luxury #travel #TMOM",https://t.co/oCURF3H5K9,[],False,8909,8557,331,Tue Dec 18 01:57:11 +0000 2012,11584,,,True,False,12862,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/764478996268679168/aFsJxx5q_normal.jpg,https://pbs.twimg.com/profile_images/764478996268679168/aFsJxx5q_normal.jpg,https://pbs.twimg.com/profile_banners/1018778209/1471370148,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/oCURF3H5K9', 'expanded_url': 'https://lifedonewell.today', 'display_url': 'lifedonewell.today', 'indices': [0, 23]}]"
Tue Feb 24 03:33:02 +0000 2015,570063826508320769,570063826508320769,@united has once again let me down. Don't think I've ever flown with them and not had problems. Worst airline period.,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,2,0,False,False,en,64865024,64865024,MatthewKevinAnderson,mattkevanderson,"Vancouver, British Columbia",,https://t.co/7ZSe5Y6jmd,[],False,1106,273,51,Tue Aug 11 23:38:19 +0000 2009,373,,,False,False,1353,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/818633465058861056/dzzXnTVM_normal.jpg,https://pbs.twimg.com/profile_images/818633465058861056/dzzXnTVM_normal.jpg,https://pbs.twimg.com/profile_banners/64865024/1488483710,2FC2EF,181A1E,252429,666666,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/7ZSe5Y6jmd', 'expanded_url': 'http://m.imdb.com/name/nm2254636/', 'display_url': 'm.imdb.com/name/nm2254636/', 'indices': [0, 23]}]"
Tue Feb 24 02:56:33 +0000 2015,570054647689322496,570054647689322496,@united Terrific. Many thanks. Looking forward to being back on UA tomorrow. Had a great flight up to Vancouver.,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",570053915036790784,570053915036790784,260907612,260907612,united,,,,,False,0,0,False,False,en,453344525,453344525,Alexander Krach.,AlexanderKrach,,,,[],False,42,180,4,Mon Jan 02 20:45:22 +0000 2012,3230,,,False,False,1788,,False,False,False,B2DFDA,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/480477754790408193/dIjXVpL6_normal.jpeg,https://pbs.twimg.com/profile_images/480477754790408193/dIjXVpL6_normal.jpeg,https://pbs.twimg.com/profile_banners/453344525/1403389797,93A644,EEEEEE,FFFFFF,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,
Tue Feb 24 03:33:12 +0000 2015,570063869596475394,570063869596475394,"@united Late to Denver, late to Newark...let's not even get into the disaster that was checking bags. Unacceptable.",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,3,False,False,en,2791914946,2791914946,Ryan Magovern,RyanMagovs,,,,[],False,5,63,0,Mon Sep 29 14:55:23 +0000 2014,0,,,False,False,2,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,,,,,,,,,,,,,,,
Tue Feb 24 02:41:38 +0000 2015,570050891929280512,570050891929280512,"@united despite shaky connections, looks like I'll get home tonight. Great job, @united - was touch and go for a while..",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",570050442513788929,570050442513788929,260907612,260907612,united,,,,,False,0,0,False,False,en,17111073,17111073,Tony Blank,thetonyblank,"Denver, CO",,https://t.co/0R7mf7MTol,[],False,2093,2317,305,Sun Nov 02 05:21:36 +0000 2008,13946,,,True,False,20756,,False,False,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1314410716573597697/i3zGUHao_normal.jpg,https://pbs.twimg.com/profile_images/1314410716573597697/i3zGUHao_normal.jpg,https://pbs.twimg.com/profile_banners/17111073/1602214749,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,,,Point,"[38.9470207, -77.4511745]",Point,"[-77.4511745, 38.9470207]",5635c19c2b5078d1,https://api.twitter.com/1.1/geo/id/5635c19c2b5078d1.json,admin,Virginia,"Virginia, USA",US,United States,[],Polygon,"[[[-83.67529, 36.540739], [-75.16644, 36.540739], [-75.16644, 39.466012], [-83.67529, 39.466012]]]","[{'url': 'https://t.co/0R7mf7MTol', 'expanded_url': 'http://nextweek.rocks', 'display_url': 'nextweek.rocks', 'indices': [0, 23]}]"
Tue Feb 24 03:37:50 +0000 2015,570065037231927296,570065037231927296,@united where is my flight voucher?,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,330057298,330057298,babybabydre,andreaSanger,,,,[],False,186,324,9,Wed Jul 06 01:26:15 +0000 2011,351,,,True,False,710,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3407456387/dbb37ecc3128d1692f8d2f9a813ad74c_normal.jpeg,https://pbs.twimg.com/profile_images/3407456387/dbb37ecc3128d1692f8d2f9a813ad74c_normal.jpeg,https://pbs.twimg.com/profile_banners/330057298/1469729415,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
